Partner Name|Status of partner|Line Partner|Partner Email|Phone Number|Vehicles Given|Capacity of Smallest Vehicle Given|Capacity of Biggest Vehicle Given|Depot 1 Name|Depot 1 Street|Depot 1 ZIP|Depot 1 City|Depot 1 Country|Depot 1 Latitude|Depot 1 Longitude|Depot 2 Name|Depot 2 Street|Depot 2 ZIP|Depot 2 City|Depot 2 Country|Depot 2 Latitude|Depot 2 Longitude|Depot 3 Name|Depot 3 Street|Depot 3 ZIP|Depot 3 City|Depot 3 Country|Depot 3 Latitude|Depot 3 Longitude|Depot 4 Name|Depot 4 Street|Depot 4 ZIP|Depot 4 City|Depot 4 Country|Depot 4 Latitude|Depot 4 Longitude|
Timm Reisenunternehmen GmbH|CHARTER_PARTNER_CANDIDATE|No|info@timm-reisen.de|+4958242019|1|50|50|Bad Bodenteich|Neustädter Straße|29389|Bad Bodenteich|Germany|52.8364993|10.6798407|||||||||||||||||||||
Ulli Reisen|CHARTER_PARTNER_CANDIDATE|No|info@ulli-reisen.de|490531321369|11|33|58|Braunschweig|Nibelungenplatz|38106|Braunschweig|Germany|52.2867999|10.5244247|||||||||||||||||||||
Mela-Reisen Inh. Günter Mende|CHARTER_PARTNER_CANDIDATE|No|info@mela-busreisen.de|030-5434272|0|26|83|Zentrale|Möllendorffstraße|10367|Berlin|Germany|52.524467|13.4799842|||||||||||||||||||||
Taxiunternehmen Bernd Kratzer|NOT_RELEVANT|No|Lediglich für Taxis (bernd_kratzer@t-online.de)|03381313233|3|4|8|Zentrale|Am Kolonienweg|14798|Havalsee|Germany|52.470066|12.4519733|||||||||||||||||||||
ABeR - Alternativ Bus Reisen|EX_PARTNER|No|rl@aber.de|0173-2758650|0|0|44|Zentrale|Friedensallee|22763|Hamburg|Germany|53.5590701|9.9148393|||||||||||||||||||||
KÖGEL TOURISTIK GmbH & Co.KG|CHARTER_PARTNER_CANDIDATE|No|buscharter@koegel-touristik.de|07732 800555|12|49|81|Zentrale|Herrenlandstraße|78315|Radolfzell|Germany|47.74447|8.9497313|||||||||||||||||||||
Busvermietung24 GmbH|EMERGENCY_PARTNER|No|info@busvermietung24.de|02352 33887-0|0|0|0|Busvermietung24 LastMinute||||Germany|45.543307|-4.246688|||||||||||||||||||||
"Autocars Maison Neuve|CHARTER_PARTNER|Yes|commercial@maisonneuve.net|0033472897289|10|9|63|Macon|244 Rue Branly, 71000 Mâcon, France||Mâcon|France|46.2844961|4.8122505|||||||||||||||||||||"
Busunternehmen Mario Weckbrod|CHARTER_PARTNER_CANDIDATE|No|Mario.Weckbrod@gmx.de|03491 / 487957|2|18|27|Zentrale|Zahnaer Str.|06886|Luth. Wittenberg|Germany|51.87225|12.6936213|||||||||||||||||||||
"Anille Braye|CHARTER_PARTNER|Yes|exploitation@anillebraye.fr|+33 2 43 35 01 54|10|27|67|Zoning Industriel De La Pocher,72120 Saint-Calais,Frankreich||72120|Saint-Calais|France|47.921592|0.745596|||||||||||||||||||||"
Taxi-Reisen-Schween Inh. Lutz Schween|CHARTER_PARTNER_CANDIDATE|No|taxi-reisen.schween@t-online.de|+49 398882562|7|13|55|Zentrale|Stargarder Str.|17279|Lychen|Germany|53.2121|13.3131813|||||||||||||||||||||
Kettler’s Reisedienst GmbH|NO_GO_PARTNER|No|info@kettlers-reisedienst.de|0 54 21 - 9 34 99 0|7|8|86|Kettler’s Reisedienst GmbH||||Germany|52.1031596|8.2058126|||||||||||||||||||||
BUSCONTACT GmbH|CHARTER_PARTNER|No|info@buscontact.de|+49 30 44356519|5|28|54|Zentrale|Karl-Liebknecht-Str.|10178|Berlin|Germany|52.5257576|13.4128941|||||||||||||||||||||
Braasch Reisen|CHARTER_PARTNER_CANDIDATE|No|info@braasch-reisen.de|03981440717|7|19|59|Zentrale|Carl-Meier-Str.|17235|Neustrelitz|Germany|53.33406|13.0956113|||||||||||||||||||||
ExpressBus GmbH|CHARTER_PARTNER_CANDIDATE|No|lirie.deda-kolaj@expressbus.ch|+41 796464907|4|27|72|Depot|Bahnhofstrasse|4852|Rothrist|Switzerland|47.3055435|7.8776249|||||||||||||||||||||
Hamburger Bus Service & Travel GmbH|CHARTER_PARTNER|No|info@hhbs.de|+4940259993|2|0|80|Hamburger Bus Service & Travel GmbH|Burggarten|20535|Hamburg|Germany|53.5559114|10.0300305|||||||||||||||||||||
Inter 2000 SARL|CHARTER_PARTNER|Yes|filipe-alves@wanadoo.fr|0033 1 47808984|25|50|73|Nanterre||||France|48.8985102|2.2241273|||||||||||||||||||||
HOLIDAY LAND Möller Reisen OHG|CHARTER_PARTNER_CANDIDATE|No|info@moeller-reisen.de|04561559990|0|0|56|Zentrale|Am Markt|23730|Neustadt in Holstein|Germany|54.1081296|10.4747894|||||||||||||||||||||
Autocars Majesti|CHARTER_PARTNER|Yes|souad.elmir@majesti.fr|0033 1 30 66 04 19|10|10|63|Trappes||||France|48.7853376|1.9720045|||||||||||||||||||||
Landuzzi|CHARTER_PARTNER|Yes|giancarlo@bobus.it|+390516056665|17|6|62|Bologna|Via Dell’Arcoveggio|40129|Bologna|Italy|44.52766|11.346478|||||||||||||||||||||
Transports Guillermin / St Symphorien|CHARTER_PARTNER|Yes|stsymphorien@autocars-guillermin.com|04 77 64 74 09|88|9|63|St Symphorien||||France|45.9489489|4.2117983|||||||||||||||||||||
mietbus24 GmbH|EMERGENCY_PARTNER|No|info@mietbus24.com|040 5 55 02 99-90|0|0|0|Kurzfrist||||Germany|45.543307|-6.246688|||||||||||||||||||||
Hagemeier Reisen|CHARTER_PARTNER_CANDIDATE|No|info@hagemeierreisen.de|+493376281323|5|7|58|Zentrale|Am Heideberg|15738|Zeuthen|Germany|52.3515431|13.6101337|||||||||||||||||||||
Autokraft GmbH|CHARTER_PARTNER_CANDIDATE|No|keyaccount.rbn@deutschebahn.com|+49 40 3918-1564 oder +49 40 3918-1577|16|44|78|Autokraft Bad Oldesloe|Hermann-Bössow-Str.|23843|Bad Oldesloe|Germany|53.8016431|10.3988453|Autokraft Kiel-Wellsee|Bunsenstr.|24145|Kiel|Germany|54.27828|10.1560513|Depot Flensburg||24941|Flensburg|Germany|54.761326|9.419625|||||||
OMR Omnibus- und Kfz-Handel Mario Röttgen GmbH|CHARTER_PARTNER|No|info@bushandel-roettgen.de|0049-(0)9225/95693-0|30|20|80|Zentrale|Tradgasse|95369|Untersteinach|Germany|50.1315992|11.529608|||||||||||||||||||||
Omnibusreisen Marcus Losert GmbH & Co. KG|CHARTER_PARTNER|Yes|info@losert-reisen.de|092146008025|9|20|80|Zentrale|Maisweg|95448|Bayreuth|Germany|49.90643|11.6049113|||||||||||||||||||||
Bobus - Landuzzi|CHARTER_PARTNER|Yes|giancarlo@bobus.it|+390516056665|17|6|62|Bologna|Via Dell’Arcoveggio|40129|Bologna|Italy|44.527644|11.346489|||||||||||||||||||||
Cars Evasion|CHARTER_PARTNER|Yes|myriam@cars-evasion.com|0033 (0) 5 53 40 88 20|29|22|65|Condezaygues||||France|44.490556|0.911022|||||||||||||||||||||
Nice Evasion|CHARTER_PARTNER|Yes|bus@nice-evasion.com|0033 (0) 6 18 20 48 07|20|19|65|Nice||||France|43.6717678|7.2209056|||||||||||||||||||||
VR VIP lines Berlin|CHARTER_PARTNER|Yes|S.Thiel@vr-tours.de|+49 30 347 81621|15|19|81|Zentrale|Tegeler Weg|10589|Berlin|Germany|52.52354|13.2962213|||||||||||||||||||||
Tacavl|CHARTER_PARTNER|Yes|devis@tacavl.fr|+33 4 93 42 40 79|40|19|61|Chateauneuf-Grasse||||France|43.6818444|6.9716667|||||||||||||||||||||
Unholzer Reisen GmbH & Co. KG|CHARTER_PARTNER_CANDIDATE|No|info@unholzer-reisen.de|0814230022|10|8|58|Zentrale|Gottlieb-Daimler-Straße|82140|Olching|Germany|48.19865|11.3297113|||||||||||||||||||||
Strakeljahn Reisen|CHARTER_PARTNER_CANDIDATE|No|strakeljahn-reisen@t-online.de|05204 929060|3|50|60|Zentrale|Tiergarten|33803|Steinhagen|Germany|51.9820355|8.5439682|||||||||||||||||||||
Bröskamp Reisen|EX_PARTNER|No|info@broeskamp-online.de|0524792311305247923127|25|17|80|Zentrale|Berliner Ring|33428|Harsewinkel|Germany|51.9677144|8.2404192|||||||||||||||||||||
AK Touristik|CHARTER_PARTNER_CANDIDATE|No|anne.welter@aktouristik.de|0431 777 000|8|30|44|Kiel|Marie-Curie-Str.|24145|Kiel|Germany|54.2797997|10.158344|||||||||||||||||||||
Gerdes Reisen|CHARTER_PARTNER_CANDIDATE|No|info@gerdes-reisen.de|+490440992890|13|16|66|Zentrale|Hochkamp|26655|Westerstede|Germany|53.2037848|7.8707992|||||||||||||||||||||
Waydev|CHARTER_PARTNER|Yes|contact@waydev.com|+33 (0) 1 64 75 01 95|10|8|69|Jouy-le -Chatel||||France|48.6697415|3.0898032|||||||||||||||||||||
Weigt Omnibus und Reisedienst|EX_PARTNER|No|info@busbetrieb-weigt.de|+490352675560|0|0|0|Zentrale|Mittelstraße|01612|Nünchritz|Germany|51.1671289|13.4174111|||||||||||||||||||||
TIGULLIO MARCONE|CHARTER_PARTNER|Yes|fabio@tigulliomarcone.it|+390185324949|16|21|59|Chiavari (GE)|Piazza Giacomo Matteotti|16043|Chiavari (GE)|Italy|44.316217|9.327427|||||||||||||||||||||
Quitzk Omnibusbetrieb GmbH & Co.KG|CHARTER_PARTNER_CANDIDATE|No|hw.quitzk@freenet.de|035604 40410|6|42|57|Zentrale|Am Bahnhof|03099|Kolkwitz|Germany|51.769872|14.184976|||||||||||||||||||||
Weimar-Tour GmbH|CHARTER_PARTNER_CANDIDATE|No|info@weimar-tour.de|036452/18999-0|8|18|53|Berlstedt|Hauptstrasse|99439|Berlstedt|Germany|51.0598|11.2383113|||||||||||||||||||||
Johannsen Busreisen|CHARTER_PARTNER|Yes|service@johannsen-busreisen.de|04165-217664|5|49|53|Hollenstedt|Hauptstr.|21279|Hollenstedt|Germany|53.366723|9.7037957|||||||||||||||||||||
Bustouristik Tonne|CHARTER_PARTNER_CANDIDATE|No|dagmar.mitzlaff@transdev.de|+49 39820 339811|20|20|56|Zentrale|Raschingstraße|17258|Feldberger Seenlandschaft|Germany|53.2921232|13.330866|||||||||||||||||||||
Märkl-Reisen|CHARTER_PARTNER_CANDIDATE|No|info@maerkl-reisen.de|+49 6371 14041|2|36|51|Zentrale|Eisenbahnstraße|66862|Kindsbach|Germany|49.4228|7.61116|||||||||||||||||||||
Reichert Bus & Touristik|CHARTER_PARTNER_CANDIDATE|No|info@reichert-bustouristik.de|+49 385 20051472|4|8|57|Zentrale|Otto-Hahn-Straße|19061|Schwerin|Germany|53.56769|11.38156|||||||||||||||||||||
Nouvel Horizon / Bonnet Tourisme|CHARTER_PARTNER|Yes|jessicanouvelhorizon@orange.fr|+33328656464|10|18|83|Wormhout||||France|50.8764457|2.4692067|||||||||||||||||||||
CARONTE|CHARTER_PARTNER|No|commerciale@caronteweb.net|+390224079545|16|8|60|Sesto San Giovanni (MI)|Viale Rimembranze|20099|Milano|Italy|45.523319|9.241194|||||||||||||||||||||
Polbus-PKS Sp. z O.O.|CHARTER_PARTNER|Yes|wynajmy@polbus.pl|(+48) 519 539 786|0|19|51|Zentrale|Joannitów|50- 525|Wroc?aw|Poland|51.0944494|17.0346843|||||||||||||||||||||
Kompass Komfort Europa Inh. Igor Boreicha|EX_PARTNER|No|info@kompass-bus.de|02131-2032770|16|19|83|Zentrale|Ringbahnstr.|41460|Neuss|Germany|51.22409|6.6992013|||||||||||||||||||||
Courriers du Midi|CHARTER_PARTNER|Yes|courriers-du-midi@keolis.com|+33 (0) 4 67 06 03 67|7|33|57|Montpellier|||Montpellier|France|43.589486|3.8874947|||||||||||||||||||||
Mariot Gamelin|CHARTER_PARTNER|Yes|lucy.wiplie@mariotvoyages.fr|+33 (0) 3 20 29 22 90|40|8|94|Salomé||||France|50.53192|2.8104683|||||||||||||||||||||
Voyages Catteau|CHARTER_PARTNER|Yes|contact@voyages-catteau.com|+33 (0) 3 20 92 45 11|10|20|60|Pérenchies||||France|50.6591805|2.9683137|||||||||||||||||||||
RUGGERI MAURIZIO AUTONOLEGGIO|CHARTER_PARTNER|Yes|annarugg84@inwind.it|+39 085 4491467|0|0|0|Montesilvano PE|Via Sila|65015|Montesilvano PE|Italy|42.508826|14.161098|||||||||||||||||||||
Alois Pfeffer Verkehrsunternehmen e.K.|CHARTER_PARTNER|Yes|pfeffer-reisen@web.de|00499907714|15|8|80|Zentrale|Sommerreithweg|94579|Zenting|Germany|48.79229|13.26035|||||||||||||||||||||
Autocars Francotte|CHARTER_PARTNER|Yes|autocars.francotte@wanadoo.fr|+33 3 24 41 81 46|10|9|83||||||||||||||||||||||||||||
Autocars Burle|CHARTER_PARTNER|Yes|contact@autocars-burle.com|+33 4 42 29 20 32|45|9|63|Trets||||France|43.4491706|5.6799257|||||||||||||||||||||
Autocars TSL|CHARTER_PARTNER|Yes|info@tsl-lyon.com|33 4 72 37 33 32|10|10|67|Bron||||France|45.7482646|4.914758|||||||||||||||||||||
Raoux Voyages|CHARTER_PARTNER|Yes|exploitation4@vraoux.com|+330490339575|14|6|55|Caumont-sur-Durance|ZAC des Balarucs|84510|Caumont-sur-Durance|France|43.884091|4.96508|||||||||||||||||||||
Voyages Marcot|CHARTER_PARTNER|Yes|contact@marcot.fr|+33 3 29 30 10 90|10|0|0|Xertigny||||France|48.0433156|6.4003631|||||||||||||||||||||
Cattazzo s.r.l.|CHARTER_PARTNER|Yes|cattazzo@cattazzo.com|0457808138|14|9|64|Tregnago (VR)|Vicolo Carlo Cipolla|37039|Tregnago (VR)|Italy|45.504758|11.168319|||||||||||||||||||||
GBB Omnibusbetrieb|CHARTER_PARTNER_CANDIDATE|No|info@gbb-omnibusbetrieb.de|+49 (0) 23 65 / 8 64 29|4|0|78|Zentrale|Am Hülsberg|45772|Marl|Germany|51.6738007|7.155210600000032|||||||||||||||||||||
"CALDANA|CHARTER_PARTNER|Yes|paolo@caldana.it|+390365546935|12|19|64|Toscolano Maderno (BS)|via Benamati ,|25088|Toscolano Maderno (BS)|Italy|45.63633|10.600066|||||||||||||||||||||"
FIORE BUS|CHARTER_PARTNER|Yes|info@fiorebus.com|0803515897|10|16|56|Terlizzi (Ba)|Via Favale|70038|Terlizzi (Ba)|Italy|41.125457|16.550946|||||||||||||||||||||
RIGATO AUTOSERVIZI|CHARTER_PARTNER|Yes|noleggio@rigato.it|0498703570|33|8|53|Padova (PD)|Viale Regione Veneto|35127|Padova (PD)|Italy|45.395175|11.95358|||||||||||||||||||||
Mundstock Reisen GmbH|CHARTER_PARTNER|Yes|info@mundstock.de|0 53 02/9 20-0|0|0|0||||||||||||||||||||||||||||
BIURO PODRÓ?Y INTERGLOBUS TOUR SP. J.|CHARTER_PARTNER|Yes|wynajem@interglobus.pl|+48 668 174 221|13|5|59|Depot 1|ul. Kolumba|70-035|Szczecin|Poland|53.41995|14.5513953|||||||||||||||||||||
GRUPPO GIGANTE SRL|CHARTER_PARTNER_CANDIDATE|No|gigantebuservice@libero.it|0998444760|20|8|54|Palagianello (TA)|C. da Parco di Stalla|74018|Palagianello (TA)|Italy|40.606051|16.970826|||||||||||||||||||||
Winterhalter-Reisen|CHARTER_PARTNER|No|p.westenbrink@winterhalter-reisen.de|+49 (0) 76 61 / 90 19 202|10|44|48|Zentrale|Im Brühl|79254|Oberried|Germany|47.94033|7.95475|||||||||||||||||||||
EK-Reisen|CHARTER_PARTNER_CANDIDATE|No|info@ek-reisen.com|+49755594787|3|48|52|Zentrale 1|St.-Georgs-Weg|88693|Deggenhausertal|Germany|47.7963336|9.4288773|||||||||||||||||||||
Sinbad-Reisen|NON_CHARTER_PARTNER|No|autokary@sindbad.pl|0048 663 761 684|125|10|83|Zentrale|Dzia?kowa|45144|Opole|Poland|50.6920006|17.8664272|||||||||||||||||||||
LANG Busreisen|CHARTER_PARTNER_CANDIDATE|No|info@lang-busreisen.de|(0 98 52) 61 32 32|2|53|56|Depot|Sommerau|91555|Feuchtwangen|Germany|49.1705704|10.302308499999981|||||||||||||||||||||
K. Lange Reisen OHG|EX_PARTNER|No|info@k-lange-reisen.de|+4951936109|0|0|0|K. Lange Reisen OHG|Südring|29640|Schneverdingen|Germany|53.1055832|9.7917613|||||||||||||||||||||
Graf Recke GmbH|CHARTER_PARTNER_CANDIDATE|No|info@graf-recke-reisen.de|+494331950024|4|57|52|Graf Recke GmbH|Rudolf-Diesel-Straße|24790|Schacht-Audorf|Germany|54.2981731|9.7153113|||||||||||||||||||||
Giosy Tours SA|EX_PARTNER|No|info@giosytours.ch|+41918582323|0|0|0|Zentrale|Al Pian|6593|Cadenazzo|Switzerland|46.1562478|8.9456079|||||||||||||||||||||
Omnibusse Richard Petz GmbH|CHARTER_PARTNER_CANDIDATE|No|info@omnibusse-petz.de|0871 34994|1|49|51|Omnibusse Richard Petz GmbH|Opalstraße|84032|Altdorf|Germany|48.54507|12.09346|||||||||||||||||||||
Düring Events GmbH / Pivotti VIP Liner|CHARTER_PARTNER_CANDIDATE|No|info@pivotti.com|+49 (0)30 345 32 22|12|16|53|Zentrale|Tempelhofer Damm|12101|Berlin|Germany|52.48181|13.38624|||||||||||||||||||||
Autovermietung MINEX GmbH|CHARTER_PARTNER|No|bus@minex.de|030 / 85 77 70 - 77|1|18|18|Zentrale|Ordensmeisterstraße|12099|Berlin|Germany|52.45863|13.395089999999982|||||||||||||||||||||
Halbasch - Reisen|CHARTER_PARTNER_CANDIDATE|No|halbasch-reisen@t-online.de|0336712136|4|53|60|Zentrale|Mühlenstraße|15868|Lieberose|Germany|51.9891355|14.301668899999981|||||||||||||||||||||
Becker Busreisen Hamburg|CHARTER_PARTNER_CANDIDATE|No|info@beckerreisen24.com|00494028095290|9|20|56|Zentrale|Adenauerallee|20097|Hamburg|Germany|53.551976|10.0093638|||||||||||||||||||||
Voyages Cordier SAS|CHARTER_PARTNER|Yes|commercial@voyagescordier.fr|+33 820 82 07 99|5|21|69|Cordier|Rue Des Portieres|49124|SAINT BARTHÉLEMY D'ANJOU|France|47.4752141|-0.5159304|||||||||||||||||||||
Val D'Anjou Voyages|CHARTER_PARTNER|Yes|transportvaldanjou@valdanjou.fr|+33 241482435|0|8|63|Val D'Anjou|Rue Du Rocher- Parc De L'Aubinière|49124|SAINT-BARTHELEMY-D'ANJOU|France|47.4563905|-0.4903399|||||||||||||||||||||
Verdié Autocars|CHARTER_PARTNER|Yes|lorene.silly@verbus.com|+33561062888|0|8|78|Verdié|Route de Toulouse|31270|Cugnaux|France|43.5518911|1.3534262|||||||||||||||||||||
Transport A. Faur|CHARTER_PARTNER|Yes|devis@afaur.com||0|14|71||||||||||||||||||||||||||||
A. Faur|CHARTER_PARTNER|Yes|devis@afaur.com|+33 5 61 40 27 74|52|9|71|Faur|Impasse Camille Langlade|31100|Toulouse|France|43.5707251|1.4244623|||||||||||||||||||||
ATW Zentrum Kussatz & Mausolf GbR|CHARTER_PARTNER_CANDIDATE|No|info@atwzentrum.de|( 0 33 64 ) 28 37 00|1|44|44|Zentrale|Straße der Republik|15890|Eisenhüttenstadt|Germany|52.14488|14.634320000000002|||||||||||||||||||||
Busreisen Beuschel|CHARTER_PARTNER_CANDIDATE|No|info@busreisen-beuschel.de|0335 - 400 2320|1|49|49|Zentrale|Riebestraße|15234|Frankfurt (Oder)|Germany|52.35138999999999|14.487142199999994|||||||||||||||||||||
LUX Voyage|CHARTER_PARTNER|Yes|Lux Voyages <lux-voyages.contact@orange.fr>|03.85.90.80.60|0|8|61|Lux Voyage|RUE CHARLES DUMOULIN|71100|LUX|France|46.7499598|4.8457434|||||||||||||||||||||
Gérardin Autocars|CHARTER_PARTNER|Yes|bruno.duclaud@autocars-gerardin.com|+33557460457|40|15|63|Pineuilh|ZAE L'Arbalestrier|33220|Pineuilh|France|44.840526|0.236922|Feugarolles|Paravis|47230|Feugarolles|France|44.237645|0.386707|La Brede|Allée des Lettres Persannes|33650|La Brede|France|44.690529|-0.519292|||||||
TDS|CHARTER_PARTNER|Yes|contact@paris-autocars.com|+33561836429|0|0|0|Transports du Sud|Résidence des Pyrénées|31130|Balma|France|43.6113903|1.4928802|||||||||||||||||||||
"Mon Chauffeur|CHARTER_PARTNER|Yes|jean noel cordier <contact@monchauffeur.fr>|+33 9 72 11 51 29|5|20|71|Mon Chauffeur|ZA de la Madeleine, rue du pré clos|44130|FAY DE BRETAGNE|France|47.4156102|-1.7866478|||||||||||||||||||||"
Autocars de Rozeville|CHARTER_PARTNER|Yes|cars.rozeville@wanadoo.fr|+33 5 56392579|12|20|93|Autocars de Roozeville|cours du Médoc|33300|Bordeaux|France|44.8592292|-0.5705401|||||||||||||||||||||
Bernd Schneider Schneiderbus &Transfer|CHARTER_PARTNER_CANDIDATE|No|schneiderbus@t-online.de|0355/ 22750|3|19|49||||||||||||||||||||||||||||
Bernd Schneider Schneiderbus Transfer|CHARTER_PARTNER_CANDIDATE|No|schneiderbus@t-online.de|0355/ 22750|3|19|49||||||||||||||||||||||||||||
SARL AUTOCARS JAOUL|CHARTER_PARTNER|Yes|autocar.jaoul@wanadoo.fr|+33 4-67-55-20-63|0|0|0|SARL AUTOCARS JAOUL|Avenue Louis Cancel|34 270|St Mathieu de Treviers|France|43.767259|3.86532|||||||||||||||||||||
Livenais Voyages|CHARTER_PARTNER|Yes|livenais@wanadoo.fr|+33323608025|7|53|61|Blérancourt|Rue Pasteur|02300|Blérancourt|France|49.514327|3.164094|Mennevret|Rue de la Déportation|02630|Mennevret|France|49.986163|3.555136||||||||||||||
Autocars BEREYNE|CHARTER_PARTNER|Yes|contact@cars-bereyne.fr|+33321933434|40|8|63|Saint Omer|Ecluse Saint Bertin|62504|Saint Omer|France|50.749309|2.27251|||||||||||||||||||||
Azur Voyages 34|CHARTER_PARTNER|Yes|azurvoyages34@orange.fr|+33 4 67 42 23 05|3|50|57|Azur Voyages 34|Avenue du Moulin de la Jasse|34750|Villeneuve-lès-Maguelone|France|43.547499|3.8290498|||||||||||||||||||||
Schneider Reisen|CHARTER_PARTNER_CANDIDATE|No|e.baechler@schneider-reisen.ch|004132 618 11 55|0|0|0|Zentrale|Centralstrasse|2540|Grenchen|Switzerland|47.1928445|7.3938046|||||||||||||||||||||
Robin Autcocars|CHARTER_PARTNER|Yes|voyages.robin@wanadoo.fr|+33473680038|3|22|60|Vertaizon|av. François Mitterrand|63910|Vertaizon|France|45.7673629|3.302648|||||||||||||||||||||
TDS Autocars|CHARTER_PARTNER|Yes|contact@paris-autocars.com|+33 5 61 83 64 29|10|63|80|TDS Autocars|Bd de l’Ariane|06300|Nice|France|43.7345028|7.2888969|TDS Autocars|Impasse Saint-Roch|31400|Toulouse|France|43.5741644|1.4488512|TDS Autocars|Bd de Strasbourg|75468|Paris|France|48.8719063|2.3538432|||||||
L'Oiseau Bleu|CHARTER_PARTNER|Yes|abbeville@oiseau-bleu.fr|+33 3 22 20 18 76|5|57|59|L'Oiseau Bleu|Route des deux Vallees|80102|Abbeville|France|50.1105419|1.8651387|||||||||||||||||||||
Schidler|CHARTER_PARTNER|Yes|mail@autocars-schidler.com|+33 3 87 78 57 57|0|24|92|Schidler|Rue de Metz|57320|Bouzonville|France|49.2898345|6.5324561|||||||||||||||||||||
Metz Evasion|CHARTER_PARTNER|Yes|contact@metzevasion.fr|+33387740622|10|27|61|Metz|rue du Général Metman|57075|Metz|France|49.119963|6.219034|||||||||||||||||||||
LCN VOYAGES - Les Cars NIMESKERN|CHARTER_PARTNER|Yes|lcnvoyages@gmail.com|+33387714158|6|36|65|Les Cars NIMESKERN - LCN Voyages|rue de Metz|57525|TALANGE|France|49.2341612|6.1652207|||||||||||||||||||||
SAS JOLLIVET|CHARTER_PARTNER|Yes|exploitation@jollivet-autocars.com|0299411234|6|19|63|Saint Jacques de la Lande|Avenue De Bellevue|35136|Saint Jacques de la Lande|France|48.080484|-1.73545|||||||||||||||||||||
SAS PERRIN TOURISME|CHARTER_PARTNER|Yes|exploitation@perrintourisme.com|02 99 47 42 42|50|53|63|SAS PERRIN TOURISME|Route De Bain De Bretagne 35150 -JANZE|35150|JANZE|France|47.9556823|-1.5016757|||||||||||||||||||||
AUTOCARS DELANNOY|CHARTER_PARTNER|Yes|contact@carsdelannoy.com|+33323823676|23|49|63|Fère-en-Tardenois|Route de Parchy|02130|Fère-en-Tardenois|France|49.206809|3.501761|||||||||||||||||||||
"Autocars Guillaume|CHARTER_PARTNER|Yes|contact@autocars-guillaume.fr|+33 3 26 09 46 70|0|0|0|Autocars Guillaume|Zi la Neuvillette, Rue Bertrand Russel-Neuvillette|51100|Reims|France|49.2849318|4.0143838|||||||||||||||||||||"
Cars DUNOIS|CHARTER_PARTNER|Yes|anita.boulay@ratpdev.com|+33 (0)2 38 70 79 80|150|0|0|Cars Dunois|Rue Blaise Pascal – Parc Archimède|45800|Saint-Jean-de-Braye|France|47.9162603|1.9448028|||||||||||||||||||||
Atlantic Cars|CHARTER_PARTNER|Yes|autocars@atlanticcars.fr|+33556720101|0|8|64|Atlantic Cars|10 Chemin Grange Zi Malleprat|33650|Martillac|France|44.722407|-0.535765|||||||||||||||||||||
Heizmann-Reisen|CHARTER_PARTNER_CANDIDATE|No|busreisen@heizmann-reisen.com|07625-930532|8|25|50|Zentrale|Kirchstr.|79669|Zell im Wiesental|Germany|47.708287|7.851948|||||||||||||||||||||
Autocars GROUSSIN|CHARTER_PARTNER|Yes|contact@autocars-groussin.com|+33240789922|74|27|83|Divatte sur Loire|Rue Jean Monnet|44450|Divatte sur Loire|France|47.26371|-1.342043|Saint Philbert de Grand Lieu|ZA Grand Lieu rue de l'Industrie|44310|Saint Philbert de Grand Lieu|France|47.051531|-1.631082||||||||||||||
Transport Fontanon|CHARTER_PARTNER|Yes|transport@fontanon.fr|+33473847257|15|8|63|Cournon d'Auvergne|rue de l'industrie|63800|Cournon d'Auvergne|France|45.7505124|3.157508|||||||||||||||||||||
Autocars Soummane|CHARTER_PARTNER_CANDIDATE|No|autocars.soummane@gmail.com|+33 6 51 91 18 95|8|19|77|Autocar Soummane|rue Baron le Roy|75012|Paris|France|48.8321728|2.3887946|||||||||||||||||||||
Copenhagen Coach|CHARTER_PARTNER|Yes|Susanne Thomsen <susanne@herfoelge-turistfart.dk>|+45 5657 0090|0|19|84|Copenhagen Coach|Færøvej|4681|Herfølge|Denmark|55.4246838|12.1496006|||||||||||||||||||||
Keolis Touraine|NO_GO_PARTNER|No|caroline.auton@keolis.com|+33247440000|6|34|57|Keolis Touraine|Impasse de Florence|37700|ST PIERRE DES CORPS|France|47.3788248|0.7392214|||||||||||||||||||||
Autocars Darbier|CHARTER_PARTNER|Yes|carine@darbier.com|+33238859361|8|38|63|Amilly|rue du Chesnoy|45200|Amilly|France|47.972499|2.738086|||||||||||||||||||||
Tourisme RAJAT|CHARTER_PARTNER|Yes|tourisme.rajat@wanadoo.fr|+33 4 73 51 08 13|6|32|59|Tourisme RAJAT|avenue Léo Lagrange|63300|Thiers|France|45.8465382|3.525375|||||||||||||||||||||
Wunderwald Berlin|CHARTER_PARTNER_CANDIDATE|No|info@lbc-berlin.de|+49 30 40 77 94 05|1|16|49|Zentrale|Spechtstraße|13505|Berlin|Germany|52.58511|13.233470000000011|||||||||||||||||||||
Cars Est Voyages|CHARTER_PARTNER|Yes|cars-est@wanadoo.fr|+33389659943|25|32|64|Habsheim|Rue de Petit Landau|68440|Habsheim|France|47.728277|7.423815|||||||||||||||||||||
Jezequel Tourisme|CHARTER_PARTNER|Yes|Jeannick Guennec - Jezequel Tourisme <commercial@voyages-jezequel.fr>|+33 2.96.43.36.51.|57|36|63|Jezequel Tourisme|rue le Dossen|22810|BELLE ISLE EN TERRE|France|48.5504952|-3.3912383|||||||||||||||||||||
