Partner Name;Augsburg;Bad Soden-Salmünster;Bamberg;Bayreuth;Berlin;Bielefeld;Braunschweig;Bremen;Darmstadt;Deggendorf;Dortmund;Dresden;Duisburg;Düsseldorf;Erfurt;Hamburg;Heidenheim;Kassel;Mannheim;Memmingen;Nürnberg;Regensburg;Stuttgart;Villingen-Schwenningen
Cars Olivier 1;951.8459919320596;961.7190368977529;1027.2264688455894;1072.7987994493851;1334.6903189318837;1051.1101144956922;1166.212183175251;1153.5178524267635;893.2651802461662;1112.4840380141197;960.8533252491557;1266.8055911283093;923.5733017862766;905.7693903192287;1102.1591326319392;1244.9431851446084;915.623266478888;1041.0012881250007;856.9420156424993;886.5961764842243;1015.1083999006836;1061.2682877040254;857.5556322822811;775.2375367389504
Cars Jarraud 1;1045.8965152460805;1051.0657112315682;1119.0170438609866;1164.9716989269955;1423.0545694926952;1133.8016920626847;1251.7267812622197;1233.4894843444872;982.7791186601697;1206.5804767213313;1042.7210845877732;1358.3642896152312;1003.8524699568031;986.8511961969951;1191.6779451273264;1325.9452687328853;1009.0735121702834;1127.5841432761308;947.2878685978229;980.7965564223949;1107.827364315327;1155.0053864750228;950.2842686556754;868.7971141342317
Loc Cars et Bus 1;954.6460810836619;955.5933772942078;1024.504451772307;1070.728845919685;1327.4257383006218;1038.747093290346;1156.1731177826186;1139.2283468934163;887.3509221224044;1115.4201454674637;947.8568211250421;1263.6610761775785;909.4380601710026;892.1907191324785;1096.2271334293573;1231.376873396574;916.3976350671135;1031.9358452242554;852.1030709057;890.1898030173256;1014.1093234469423;1062.837288231232;856.6365408034491;776.4049779487558
Massy Voyages 1;782.9614051520633;779.9441381535166;848.7421784621898;895.1559329407294;1152.3121097280718;868.7354475252498;983.2088553616145;972.4121756483642;711.6260152938814;943.6494710599682;778.888072301939;1087.7828143694442;742.5267235231805;724.2676958947806;920.5347352305406;1063.2155213589692;742.6699995392303;858.0455114958725;676.1711021718172;719.6618672893978;839.0424506919627;889.6710452782385;681.71941483356;603.2720432702164
Alternative VTC 1;1090.6445344817014;993.4318452586151;1094.7571277600023;1144.5270896780596;1323.452197151434;992.4094213215666;1129.2758437738298;1059.339575296287;935.0926101404319;1240.835323975785;902.7255573175944;1312.1247532814268;854.0833275209241;846.2174060834731;1123.6352895461264;1154.3091444331765;1034.60881191599;1027.348036916694;916.2575429875772;1040.1224004642568;1104.3934728321133;1177.2248872590874;963.0828444434507;914.0262148758986
Autocars Maison Neuve/ Saint Fons 1;545.7943494135744;609.2199186893376;647.8770808301398;688.3658880768783;978.8175517681916;750.4646914097486;837.82580234906;867.26802368701;542.8030037769504;704.3487442677816;673.0163197972996;885.0107998311776;651.4723715613839;629.0706496485988;742.5550402409095;946.9750107159841;519.261401826547;709.4455779744874;499.9697900710302;478.4304788983167;625.8706995791268;658.7803410579546;472.5282412624159;381.07242895926146
Libor Válek - Jolly trans 1;307.20239202629796;302.97142402827455;205.8290034236954;157.73125218559204;226.71859215500024;393.01187145843375;292.5285597411364;439.60854534090794;361.2174510466049;189.64346976712932;446.74693572024347;63.416953684417535;493.18184558537934;488.6306642852703;190.90896646650478;421.8740373732584;321.2423918256085;305.4825101961122;385.55652854429354;373.8403814418704;215.33844217722458;196.35753271162542;372.49411950732144;459.76176958224846
Alexandr Coufalik EXPRESSBUS 1;428.2028349461239;537.1171441648845;422.60503856066344;375.0212657075475;439.4165632038897;654.4759403413673;552.8289275633939;699.9656235702264;581.8181318012187;268.82702500120524;702.2385960098301;295.9334789288569;746.3992665049892;739.0940642683801;448.95348212000005;672.8609869636659;475.7057125408654;563.21948490404;592.9136725077773;490.94014684480175;403.7206820896662;329.6467526115973;545.122291217272;609.7339478001218
Reisedienst Bonte GmbH & Co.KG 2;349.12365422279913;120.50217567267946;192.64772864031187;218.18418636640064;299.9299526220392;95.57460874412291;124.87261114626682;195.61429204258224;175.006752360645;377.243746569533;138.83153880015337;301.8582334497355;187.20060349297964;186.90608083882015;118.60193982623451;246.36438322097453;302.9601143478674;6.26816378592452;219.6385722937431;379.1528504088909;241.8448902416856;322.02669530553766;288.0382091363928;373.2958486546764
Ebenbeck-Reisen GmbH 2;142.3788181042745;307.91692318445035;196.72915375473602;170.19673213661667;434.3059030505444;482.08535244590536;434.6522159118986;567.9558651409301;330.93056028508653;25.970458730901004;497.51098133945334;277.50857081573923;532.1615477232892;518.6529497361612;289.87885451301855;580.7644897037325;193.87501378357473;380.66197290909923;329.504764614097;205.915974320128;154.65095683547696;66.3082335430404;265.7097154004576;324.09243979515776
Eberhardt-Reisen Richard Eberhardt GmbH 2;193.31463722303963;154.36452849686853;200.42777328958178;247.47093999126474;521.0139721028152;332.47242572887313;388.8480847746458;451.56568005245435;95.51591185652158;330.0410515558467;286.20948073702465;439.6875129229309;294.6843121470729;273.20933624164167;284.6533739634101;514.956338611416;129.5961073681632;264.3689984829607;51.95413615747356;171.22154924651812;196.0713540687427;265.54629457466314;58.92843743529141;106.68015441568538
Eichberger Reisen GmbH & Co. KG 2;186.87137708568235;350.1628132406636;236.30621267950497;203.96028831388927;440.645849935505;517.5692280791777;460.5386549033092;598.0826129881561;376.2613647960771;45.140732241648955;537.900530717685;278.3478590870259;574.0327828156162;561.2482474347244;319.3120049589946;604.6902563185691;240.47398153287855;416.4418936236475;376.01156960212865;247.83112512399603;197.70177805946096;109.33377470778657;312.4789716766924;368.6027906387753
Elite Traffic GmbH 2;571.1363608217888;361.3273812591611;402.0793313915407;404.7355974251026;237.59946523847898;199.76180317770496;137.1380289195556;105.35831262506032;416.33850583038435;551.3445501043842;288.65056924195665;361.34963280818704;328.1017205076048;344.30287173075016;284.0688690404139;17.095032232116523;534.7822968081584;247.38392665386365;460.9302236723587;611.4889914360316;452.14595209868344;513.368063091834;528.5905388061806;615.259915137938
Reisedienst Fuhrmann 2;490.7810617399557;368.2652535271634;335.7226810778066;309.32208073386175;7.056413610723439;328.6232071741348;189.9049998387917;308.6346137745601;436.78693721323816;409.37781505720085;414.5353525554638;165.23108691463025;463.939175363324;470.3604486639048;230.8100322970582;249.06767274681076;480.3332744192007;294.10129077393884;476.42105532455867;549.3479197564999;373.41955876979523;396.97571990791977;506.2278346755458;600.5525573543484
Geißler-Reisen GmbH 2;347.5033029737615;241.95741482044644;192.3402890913621;165.5583930980099;148.30256315368973;274.70534328440493;163.04602008094201;310.24428651890844;309.6230970131915;282.4988074813132;341.2439595252008;101.40923760940282;390.23647092386426;390.0506737897003;101.97901105982417;293.43673465675715;336.3522179844594;201.39311287075648;345.32359531048894;405.265752154166;229.311778773445;259.2549840679283;365.23247097365663;459.3173052213468
Retours (Gradliner) 2;460.8551111040666;244.3216472449654;294.17880837754853;304.42459232663197;240.3860569520232;102.2871190231191;50.62029394855889;98.64956144445803;299.3335502695003;458.9938313280991;194.50804925059654;310.6209167684238;240.98725002907264;252.25252117909338;183.4432112186845;122.25120788866425;420.88954441321425;130.1510719234985;343.957678310739;497.6290135942618;344.84407977527366;413.7622819907245;411.78442530531566;498.02782212659946
Helmuts Reisen GmbH 2;73.174825544958;294.2889691589284;202.01574413846603;195.99861605322747;493.6896941086627;486.3667914230945;462.9359336977595;584.4646989383724;299.45237952247936;109.09528379024677;485.7277105151813;346.1390578276909;514.0168140354657;497.63489368190744;315.7332989930495;610.3405799246763;136.64176814944167;386.74449106974515;287.1842247000134;126.19468545917059;151.58036118212763;94.12895987793313;207.81493932904758;250.01684442647343
Möbius Bus GbR 2;489.7916563976651;367.1881535568205;334.67406040667686;308.3165475268949;7.949259159154464;327.765602990845;189.05584308041358;308.0762996249831;435.7104946988693;408.56884538522917;413.62001411413206;164.6272030638769;463.0322998361555;469.4263576223923;229.72997840763372;248.77695088746586;479.2952251921667;293.0846702379389;475.34154826515174;548.3316950992215;372.40065208030506;396.0613308810055;505.15851003086925;599.4834984463077
Primo Regio GmbH & Co. KG i.G. 2;571.9728492559396;335.1217149419942;415.9844327848681;436.3089504215252;370.3723363747315;134.04552231355993;198.29960629952882;55.208740419716;369.5350700779535;594.7642703842481;187.6752430612342;458.414252170528;210.60987508022262;231.81818146840115;320.3383025477091;139.96629757585006;522.172583910906;230.3059924339783;410.66626399910695;596.8027403384775;465.6919808715852;543.5031695970819;495.4433523704005;569.0600663520722
Stiefvater Linien John Stiefvater e.K. 2;257.47437352798465;320.7798097043001;347.2043381545986;387.44643979509544;681.5842471467719;491.2147918714535;555.3084088904587;611.0843900431905;260.1023597627203;418.16744459331187;431.6835875236174;584.1080461639323;427.32482407945054;404.1073305988076;446.5806171725135;679.1550770718962;220.89618703241698;430.1172214940111;215.46413722183377;195.4043646278509;325.3793622285942;365.57669154272423;171.86439654363423;80.67259721728648
Thürauf GmbH Reisebüro & Busreisen 2;132.98078423797472;113.9661123423796;52.159398499600044;94.18225472361759;391.9231435544705;307.3906976604407;304.8799680965589;411.2305870093638;134.8108596472161;199.20806535493034;305.8103488562921;289.8048127790938;336.7782285037418;322.08065759322636;167.06562001843628;449.0097509446857;96.53156710597258;210.0638066872916;142.98681004507168;172.0010697930972;46.76819952430321;132.96833250700138;123.82371375828707;216.3932549411408
UBBEN-Reisen GmbH 2;641.8546241194359;423.6430650280812;473.88172168635896;479.1636559701182;303.7622328846038;242.4736825830132;210.64903349115585;125.46275212618414;473.5593923150372;627.491284531007;321.8123025157206;436.42133643414644;353.64338070061115;372.94344437860497;357.8961474510771;63.51663464697959;602.5099354200345;308.97909553980554;517.6522043939351;679.2401900829952;524.3239005394956;588.2003440839248;591.1400971545205;674.648077791912
Udo Diehl Reisen GmbH & Co. KG 2;328.1843186893129;93.31737371228303;207.51483335638443;249.06823041999218;397.2986876425218;134.60900850234012;221.64857040333047;254.4115428409977;106.17814637422573;398.0536924601156;99.92195339595659;379.96669468424545;131.21106107537418;119.57559437557818;189.69508300232454;325.5244715262272;270.3604029217474;96.93565552614255;146.80733281325368;340.76187592444853;246.53880885169536;334.7948929910547;233.48864291443985;305.35574417928814
Univers Reisen 2;395.1047733475711;177.21158301242068;293.94591960860373;337.72864993332536;472.2320730078815;160.26401064211868;283.4811885425062;269.6786622609933;160.7040000778673;482.09344389442873;73.47197673786786;468.66532366068196;62.96342415940155;41.243795671534656;278.5560799579353;356.240412267862;332.6491562365006;174.67638795215038;186.31561130833333;395.1496865135293;328.63466161157254;417.2183724983612;280.94714291627935;332.330794397085
Welter's Reisen GmbH & Co.KG 2;338.8021452946771;150.1768296575406;262.79455257724373;310.6551940713218;493.7403008984834;212.8931664111332;317.48134224480816;329.4914055502913;108.89468746024342;442.2191303265635;138.6973955264315;465.68679620941185;133.9423350584397;111.28292066246973;277.6520119726359;410.2483386918021;274.56266364300643;193.89223683439425;122.86122956280099;331.6771466807893;288.93266360454794;375.86181336641965;216.58919662823382;261.72791460563303
Werner Reisen OHG 2;622.9950706347634;783.1442670265027;666.3283361059661;622.9807624019421;703.0192054317409;918.3897993621575;821.3450432517461;968.540181947409;817.9025495648864;484.77055274940597;959.4680918852902;564.8892544259671;1001.1507717670511;991.570806826884;711.1846351146403;941.4408850262457;682.3538122831261;823.8132722731174;820.3036530826614;672.6616797014971;636.7906128324707;551.4090758663059;754.8157108845551;798.6922061821316
Wiedenhoff Reisen 2;407.70384606240486;182.3804403209037;298.0832740488559;340.0058930847054;458.15106849026034;139.5104101060527;266.8358159305755;246.76497211216864;174.2388264156659;487.9697376035758;50.370531545855336;462.05802095456653;45.07955859731171;28.742275276899043;272.8631846549066;334.2262266330436;346.2854897566244;164.5491931172875;203.33314356502345;410.91956692268144;335.3770089861805;423.9440210862726;297.5803621846373;352.5433150421474
Watzke GesmbH & CO KG Verkehrsbetrieb 2;371.2372074378743;573.9805207670914;462.48112917526805;430.98385117954126;627.0772991685657;744.549191686751;680.6762293500863;821.8075702512866;592.4118881854191;272.17835137535064;763.7171620332531;463.17389099949673;798.2254275944717;784.3070402129046;543.9366801902694;821.0264100058247;435.28847742444526;643.5185663681198;584.6050383023223;409.6228159433043;420.6781509414788;332.5620061346394;506.0475808169442;534.6594497583001
Kelder Reisen GmbH 2;457.5175031894351;225.65788303822126;298.45069316447564;318.19204811717714;300.44779161031107;43.9675746252089;104.93924974264385;87.82613362058925;270.4296065301627;476.8009053634217;136.09570169883958;356.49483839891417;180.86154526822054;193.56488563151214;203.4747699631161;155.46988082980835;410.793656020132;114.67506532260401;314.1601070979227;486.64549274930937;348.48122463680176;425.3990178584122;391.3377042225334;471.94584810779344
Lüftner Reisen 2;128.5596411478445;367.7986269118177;294.33302510960954;297.06533565977014;599.6147805917102;567.3192367746966;559.1681313638036;672.4958674322701;355.4269337219228;206.7935330147114;553.3058806896313;451.8153424345115;574.7179492562934;555.8280428235574;413.22894554459424;705.8724852498765;183.85457420697455;471.3450027708145;331.162608132548;124.27932211158259;244.15062534621043;200.07489509690953;238.28495666070108;238.95340418579306
Bacher Touristik GmbH. 2;272.75543178032126;501.3538793002927;401.76306803605445;383.00966518115376;636.4413843425533;689.248931628815;649.414529835824;780.7681054722821;506.0367218561067;232.71493214591638;693.0737814152864;472.7921266367568;721.653844314281;705.1118185887633;503.9541916098664;795.6194508890117;337.41196320089415;588.3206758590871;490.16253838303004;295.78288304753386;353.4264692803443;274.07917443572313;403.0392075285392;416.1076954111172
Busmiete.ch AG 2;263.6073915593573;333.2071182090971;357.8309486844069;397.460402061219;693.0226755479933;504.0776567727557;567.8324727862356;623.9473173327228;272.81770214139624;424.3855960250799;444.3909968647488;594.074865380281;439.7228447207873;416.4858936229596;458.28961346815487;691.9522580006336;229.40261071545368;442.79421627405776;228.1817432877889;200.18732130453316;334.9465036068915;372.94890331260655;182.65840952916065;90.10480002655865
Ebner Reisen Ges.m.b.H. 2;322.861724347093;547.2027330718316;444.0731392980722;421.6199775008286;658.8478981009268;731.5112808833361;684.8970002621438;819.4805462862768;554.8534899098065;266.0741107163891;739.0500997811488;493.94802585291615;768.9796741172764;752.9506753167882;541.2330516132556;829.869906889528;387.7571933832461;630.2161287184151;540.4084255345862;348.1440613342755;397.04541094902294;314.282173215344;454.4020831940494;468.7621099032397
Weiss Autobusunternehmung GmbH 2;370.54485493007036;571.7930428801125;459.96107933272845;428.05125265948345;622.3309156279;741.5628912000222;676.9353465594724;818.29725845756;590.8109878395612;269.414530353131;761.3088861387275;458.5351085015806;796.047682812363;782.2504600561971;540.5791136584086;817.0454306283283;434.4412255560386;640.5949152012753;583.4031024211758;409.7197398843567;418.4852556443873;330.2504008674264;505.3774098010806;534.9396928732286
HEROLÉ Bustouristik GmbH 2;574.58382441721;360.9518689814348;406.06822549342303;410.5177123383582;252.29709496556717;192.90047876239714;142.06172701396292;92.64185575095631;414.2901871095513;558.8818181869918;280.182133591714;373.3202564650017;318.34906469018983;335.1592069405909;289.3494110141692;5.528098287735942;536.7635196272262;246.48280665373872;458.7830564205435;613.514847941511;456.3798354534132;519.4999838817201;528.4804733334946;614.1085931175567
Albert Rapp Autoverkehr 2;188.5944082087274;246.6231383917004;266.1053133874789;306.51063877898287;601.4900692836463;428.4814160224213;481.48877348184936;547.6688276527793;191.5141846765676;346.95179431975305;378.780235497972;503.17091355975776;382.39149827185173;359.94458580904933;367.35587697926235;610.390421475349;143.43196818539414;359.0697988036863;147.99256626285649;135.8035965494867;244.98825140125916;290.5650575152297;90.83184985283567;13.86383296302358
Voyages Jaccon 2;653.3142718513762;715.2317189435425;756.38640836093;797.0556618645787;1086.1860777469096;849.4631239967696;941.6858887234124;964.6153663000478;648.1733595445111;811.0788306744786;768.9510373282152;993.7071751584612;744.0314548968829;722.2496057011656;849.8096043394654;1046.760783686947;627.8599385719109;813.1352502517117;605.9444846582333;585.6889258131739;734.5838418138816;766.6586381389084;581.0772986048603;489.7850613919092
Autocars Bertolami 2;598.6373414459529;684.295551084601;714.1775506270943;752.0673033230962;1049.6361430345994;833.0149337666196;915.6554752903708;950.6777512205991;619.304517613056;753.2457729059399;757.4744104359894;947.9421677271522;737.3352911057235;714.7548152516591;814.2510386874424;1028.6577206921438;579.4252913118333;787.7800192996644;575.6109418354941;530.5828887967398;688.158203872492;712.8222486745616;539.3921408870938;445.7328086671909
Voyages Gineste 2;636.4593803027774;726.8895814542698;755.1506321227292;792.4127689987931;1091.3677390258772;876.1695077066651;958.5412411595448;993.8045412518828;662.105520771503;789.5758573643426;800.4997917127305;987.932347159121;780.0842168409924;757.5502618579874;856.2414091177217;1071.8098324912914;619.1803852388427;830.7364122453182;618.3273123968141;568.4209157105543;728.2430279682783;750.7241760754926;580.6936185492173;486.7798776051305
Richou 2;900.2127492897694;840.2658535387188;929.7041135430611;978.9249813996355;1195.866971464876;880.7371105495145;1010.1706426730751;967.4642041682016;776.0024311014807;1056.5919312830215;788.1930152308771;1160.002603665375;743.7255002279571;730.5008035546522;977.9980981926552;1062.4663259466952;849.4574722982532;895.0077725054402;749.5432485591995;844.0005078391519;931.3358405330949;996.1098872015832;780.6803073477691;719.187713577444
Autocars Pays de Savoie 2;435.52870618926926;524.2948260137979;549.3694418697071;586.9324327805349;885.94979126842;683.8007637298185;757.784161908841;803.0398402039842;461.2239974398873;592.2906626266871;614.4162870829293;782.7982137104926;600.3601288943692;577.1699644546296;651.3062119785271;876.5927007395043;414.36811573600113;631.0582491726132;416.87898330886225;367.62185585131317;523.0104735422657;549.4107286398433;374.9951278713149;281.0038377122667
Transarc 2;443.2266088531899;488.4389925559354;531.9269340678942;574.1915837189243;859.4143584957087;629.8890461624054;716.3458912965996;747.2843004662408;421.6562652769505;603.8158950438349;554.0371902178116;770.6722563678013;534.7053678006911;511.9643154875897;623.0150258379645;826.014311509807;409.57552077874027;587.9433953036113;379.1445021937899;377.9964771120589;513.2240404411373;553.4879232738056;357.308897750765;269.24116619673066
FH Tourisme 2;643.3926645586934;541.9633950383237;640.896025713516;690.6679891141532;887.9347641358735;570.5072167331818;700.3842179753946;659.3960845881485;481.78340128132214;789.246993449173;477.9565759788829;862.0789404714305;433.80802444575505;420.27760056499915;675.914559775631;753.9272897345253;584.7135556655984;587.3986493676466;462.1930691125583;598.3426485768923;650.519173028611;724.8030980592032;512.4896087563613;473.7214287302603
Voyages Ricouard 2;1079.0466476401498;983.4782026431708;1084.3196228197278;1134.092091164572;1314.9729892602356;984.4561504632871;1121.0861551271987;1052.4612424475938;924.8153152795426;1229.5735850633876;894.5202814684873;1302.421845492981;846.0115374819828;837.8734823256837;1114.1381264130464;1147.5281688586276;1023.2215058691352;1018.4163298903925;905.6185168313369;1028.2546281857199;1093.5899152594548;1166.0836573606916;951.7789226582736;902.1585989530143
SAPS s.r.l. 2;374.60432015653424;608.7227053839149;542.375226703726;543.98654165892;838.4972240619243;809.7526023015155;807.2838707152686;918.1935144759847;585.4539061270838;429.912880798199;786.3428747995874;682.6044521070525;801.2812007364018;780.500897647671;661.276866974632;953.8941899276326;421.5991349250753;716.4305909981923;553.2444859764238;348.51393482200984;492.2708067260882;441.7574520163956;459.1002365482654;418.8468087119017
Michielotto Autoservizi 2;327.7632915600756;562.4314788664393;495.49080985660527;497.3838506118514;793.3218003357076;763.393418277551;760.4113106804778;871.4896028599551;540.3002528903986;385.9571864730646;741.1107497909214;638.516716544706;756.8958773095371;736.3340800333884;614.4573758832815;907.0063755343886;375.3464199036031;669.7618663429431;508.8903406275213;302.8901271071305;445.40301065460625;395.7655467736935;414.4869987802654;378.16174603205104
TROIANI 2;658.1137322214641;892.4975204308228;824.7640800695827;823.3940605654141;1107.3234323118224;1093.570895234637;1089.1373173845832;1202.0363170274973;867.2924258243464;696.5583583503574;1068.089155239796;946.3377090397073;1080.8213622997393;1059.4787908463056;942.4316031097093;1236.1736972535725;705.3794102958275;1000.3134967559122;833.3383686862037;631.6161686289478;774.3481185977354;717.9317101683849;740.1034214219434;690.7431192293712
Autoservizi Guizzetti s.r.l. 2;290.4381193721755;498.0125547018047;457.0509783916821;472.4658940032144;783.564203008363;696.6757346238267;717.2317370631633;811.4553467507137;461.8946541630966;401.4628945078426;660.3107668456662;642.5616346929662;668.769263577657;646.8035005218363;577.9707371409136;859.4641832812458;317.41757703877556;611.4066860772346;424.1531269451683;240.8361220063575;411.32571196288853;388.1711812207576;334.7654992112834;275.02293142492795
Schack Touristik GmbH & Co. KG 2;291.33655514518875;54.60788054598499;149.75783860992243;186.82710396014375;343.94864322079496;147.73901845578192;187.18445962973982;258.8752829457935;109.52064569845629;340.8192709353624;152.28362277416826;314.3687908560031;192.11811718720077;183.6337623640786;124.58181855347846;313.34004906245485;240.81234221867723;61.546549374537435;153.92722438997254;316.0562478336992;194.2145077023272;280.1981963932586;221.47339034405812;306.33885211487683
Bamberger Busreisen Krapp GmbH 2;172.81217253664488;116.70408362613168;3.304477428638184;48.41058019864445;336.9997753951161;285.6274440237765;262.03048225293475;379.9628047011811;161.86630144000463;192.29913872963255;300.5545031746056;237.15116287756928;337.7803163634382;326.30894935090913;117.92896191804319;408.6150440188992;148.7078972833757;184.5087089875331;182.1084762109795;221.46432662432073;53.42451550125473;132.44294967326934;178.34107085755298;271.50640385216275
V.I.T.A. S.p.A. 2;387.7425065524788;530.4836187456212;529.0648224319864;558.7879184914967;869.1754132286467;711.0794250598029;764.6716996745014;830.7739648983537;475.81961300039217;532.394709304282;653.5350784259329;748.4170635932728;648.3199328904186;625.0242872531597;642.189932163463;895.0462114377976;384.75789177925;643.6363221436368;431.73167809942674;321.5232399761246;493.5930311147176;500.567182442789;366.07729517175267;275.8492778017707
Gebr. Maas GmbH & Co. KG 2;153.2127805171933;225.47247134033267;233.41106921869175;272.13862700089135;571.2140393594032;415.17888721185886;458.8489132429185;533.1506610515503;177.3013185884015;310.5893518041017;372.62090610798464;468.7284651279311;381.0086750146508;359.30864394440624;338.94451724339166;591.6278014292769;106.72205905803649;339.68880696713785;136.86890599976516;105.39029512595683;209.69726913842274;253.83037328995601;60.64506852987487;35.26754898419791
Busbetrieb Bettenbühl 2;270.96228694410405;74.86475445411216;184.2960767645548;232.5024125401724;439.7964014363371;208.6383739832955;281.1942135264672;328.2544579146659;36.91648973506971;364.6483696888359;165.0023889698216;394.9717234231799;182.37709337401083;163.94238434579944;211.79986034645907;396.25663950991;208.99740867412658;152.6681113463409;72.82608804565668;274.4436432030946;210.98251496744;298.5685121231845;163.03691723243557;231.16395130369955
Ludwig Tours 2;22.6201800359111;227.4613067502977;167.51890255749046;185.98937854593783;499.0988357504254;427.74457950970407;430.0119288170893;535.397079489804;216.883975977129;180.9510998685739;412.9609658091676;371.71468389130087;435.7975193875254;417.60039845855255;288.5637669905955;574.6548032716345;45.09094836475105;333.59866387609367;197.63431706151815;55.236748139974345;122.5299784277795;130.24280328021644;112.75185223202068;160.57504841574948
WINK GmbH 2;301.9091162649988;141.78548039985506;244.76943495401224;294.12912074490833;505.1534509524992;246.6727966706425;338.8457673222519;365.45482602734137;84.15701317991494;415.2267212424304;179.90865481115432;462.1697582671043;178.52433579962576;155.97248413672597;279.2245508219059;442.1332440539333;237.06065806750058;211.2447710060441;84.3743157829662;290.24914377998135;264.1984686441473;348.5754774014128;175.28098459736572;217.00547131500392
Demellier Tourisme 2;838.7889971424522;810.0329585985581;888.6428259597434;936.5971002719729;1177.0568122300917;877.7958626660703;999.7287926147017;974.612098651673;742.9398015736161;998.3554475067292;785.9701483653029;1125.0048821178011;745.6022912888205;729.4057852184563;950.3329693883683;1067.80565934853;793.5129729220487;878.2227853557058;711.2296255394895;778.2971608341305;883.9787935493016;941.2301903363367;728.5230313538752;657.1348624987958
Bustouristik Happyday 2;202.93244760232344;197.19102646049635;87.89904783565365;38.24240163630974;292.71424603625763;334.1297081621613;273.4725164603763;410.0178867433774;247.88808358365284;145.46010710655239;366.92462587233047;163.69198601468597;408.6595907043908;399.9045691724546;131.37684599570852;419.23765250841933;205.12437666840228;234.77451485925948;268.0332263023304;265.4507752462074;96.38416345423188;110.55827909043177;252.43315491129843;341.1914585795878
Autokraft GmbH 2;659.7008642598474;448.0905144221315;490.54388285628056;492.1017138933272;290.91897901427086;274.4890367971049;225.52072377870627;160.7933649246422;500.9039947913224;636.1546891173186;356.8791544526928;433.2864768726173;390.36072501642803;409.15442572483323;371.99029815292926;81.66295369152321;623.2091224657792;333.58808442390904;545.3120793578088;699.9364226496773;540.5110413891318;600.2608379967627;615.6222599846272;701.0704642711506
Gérardin Autocars 2;929.6996963226643;954.5610289418696;1014.039093427492;1058.3911489409372;1328.6604528451962;1054.767503091768;1165.406280114405;1160.4666066074203;885.9745616964747;1089.70988778432;965.9223983446738;1253.8020600969019;930.849707398303;912.0840478828973;1094.2760526763193;1250.3748969223388;896.9184754901016;1038.7659108002315;847.9328066066664;863.3659310454547;999.0541940810302;1040.8402971068322;841.8815646201432;756.4314206242135
Livenais Voyages 2;564.6322405595089;416.9556565640142;526.2598279863205;575.2525475783832;741.2912192119093;416.07256890902;549.5247231154977;500.7494227327727;366.0451101814067;694.0997552045789;324.0429031957704;731.212326366651;277.8187755180202;266.42459551506647;541.5431069154039;595.5978579015754;500.98704034536826;443.74127147948656;358.30125499140854;533.2717515307279;545.4182797358925;627.6492241979784;429.816497459803;419.671083442308
TDS Autocars 2;904.5685141340298;957.9102633668829;1005.4328342235161;1047.0516521134982;1331.204508543026;1076.8935601657035;1178.6020288911027;1187.6597488542689;889.8705206484909;1061.859888619341;991.380612826043;1243.6958180138004;960.5660393458827;940.3078366436055;1094.9600805284404;1274.283770025067;878.9273598650099;1050.3659311513397;849.1156307660151;836.8553872142454;985.1011532140494;1018.0064640055931;830.4781977717372;740.2347574715618
Autocars GROUSSIN 2;950.4768335295494;885.2237036726982;976.6748668086474;1026.0536276056782;1237.3514059314195;918.6357593552656;1049.8025943862192;1001.982843686837;821.7380092516008;1106.2783923443287;826.2499664603979;1205.3820748418748;780.7909043837993;768.5058395011445;1022.0555482000194;1097.278361375607;899.0456022596309;936.6370070231302;796.393610556876;894.8229804155657;979.4488719897606;1045.3606615634417;829.8224751573629;769.7494455741383
Sarro Voyages 2;1073.1118530879237;1092.5036865839331;1155.1296070787741;1199.9835693805933;1466.0133465524093;1184.2333631844886;1298.861910579528;1286.5907872878265;1023.9630498433007;1233.1934606781294;1094.0028287929006;1394.8969426830668;1056.6529112138214;1038.8999297810362;1232.7154062480697;1378.083001711441;1039.7522331849873;1173.3283345251266;986.899884965136;1006.8560478759999;1141.1974961795804;1184.0502251168984;983.8289021733041;899.227516460449
Lieutaud 2;680.4882607476457;784.8994663346283;807.1360241816824;842.4507977659783;1145.41382887287;939.211240627272;1017.9571431012404;1057.42383549762;721.2944229473339;829.5526185604239;865.0829579331008;1036.59618604655;845.8227534071129;823.1488189209123;911.5099202393069;1134.0094639061283;668.0935832861236;890.74284693893;677.1229079065554;612.8284778149596;777.7009852908657;794.5030838754566;634.1640309909715;539.8479030748185
CARS HANGARD 2;791.7529211512517;662.4830260017917;769.9473861940171;819.3101562542817;981.0463811360257;649.1107454811417;786.254144309194;717.6706828324241;609.2271022472135;930.9293270349963;559.8026582937595;977.0934714053267;510.9389591283951;503.68002207091274;787.2358927446087;812.9510068749219;730.6483823545698;687.1054831629779;596.9743854577407;751.1099325041158;785.9645987269141;865.158714563883;658.21827796509;628.4427735784121
Autocars Sarlin 2;690.3694883171079;819.7153135848826;829.6039417834879;860.9937355850005;1169.8024331446122;985.3254899218016;1054.523399434022;1104.7153282093536;759.2601211994263;831.104172587654;916.0676874803424;1051.2800136878266;900.7337672370675;877.6705875112276;939.6251267979092;1177.0669294209342;686.4859675606416;929.3620393417332;714.6408179269921;624.3811343410079;795.7877816254361;802.5993435827241;661.3586030259945;567.8017644129075
